university,2023-06-20,ToDoListId[id=ad939dbe-1456-492a-bf9b-cf392d76b3c7],ProjectId[id=15f8faa0-084d-476e-8a2b-6e5aa277ea88]
university,,ToDoListId[id=21599990-aa74-41cb-ab8f-a41fc4a2e77d],ProjectId[id=20e7b426-a56b-45c4-921a-27ef49565677]
university,,ToDoListId[id=21599990-aa74-41cb-ab8f-a41fc4a2e77d],ProjectId[id=20e7b426-a56b-45c4-921a-27ef49565677]
university,2023-06-20,ToDoListId[id=d5a495c8-0df5-4c0b-b250-14e55fe80c16],ProjectId[id=82bf2811-1645-49f0-bc17-79bfeaad7c1a]
university,,ToDoListId[id=2a7191c8-7622-42f9-ad9c-2ee6919723ab],ProjectId[id=3c331d7b-299d-40b9-bfed-65f74407f92e]
university,,ToDoListId[id=2a7191c8-7622-42f9-ad9c-2ee6919723ab],ProjectId[id=3c331d7b-299d-40b9-bfed-65f74407f92e]
university,2023-06-20,ToDoListId[id=70285588-14df-4c65-87e8-14379d8e87d2],ProjectId[id=3b80dd19-71ec-43ab-9b16-fe44b4707b21]
university,,ToDoListId[id=33620d2e-5236-46b0-a919-5893caf65d22],ProjectId[id=9dcfb3f3-652d-443d-a1da-278625935c55]
university,,ToDoListId[id=33620d2e-5236-46b0-a919-5893caf65d22],ProjectId[id=9dcfb3f3-652d-443d-a1da-278625935c55]
university,2023-06-20,ToDoListId[id=3744f5e7-e02d-4448-a840-624f5fc3df92],ProjectId[id=c8739225-75c4-4b9f-8ef3-8b15f1a1845b]
university,,ToDoListId[id=e7ceac4c-1291-44e2-90ff-e3b112fac34d],ProjectId[id=31d2b844-0c30-418f-b0e9-7acb2e160b92]
university,,ToDoListId[id=e7ceac4c-1291-44e2-90ff-e3b112fac34d],ProjectId[id=31d2b844-0c30-418f-b0e9-7acb2e160b92]
university,2023-06-20,ToDoListId[id=b5f0ba40-db98-443f-a3fd-ed1d9077bdcd],ProjectId[id=9d31265c-d5f0-4c1b-8c6f-96929903a3d3]
university,,ToDoListId[id=fe03517d-9229-460f-806b-80fef3410912],ProjectId[id=3a700b93-3a0c-4976-b39d-743e04394cdb]
university,,ToDoListId[id=fe03517d-9229-460f-806b-80fef3410912],ProjectId[id=3a700b93-3a0c-4976-b39d-743e04394cdb]
university,2023-06-20,ToDoListId[id=59bf8a29-214a-4514-818f-c38b33487b16],ProjectId[id=ba8c4970-5d57-4a1a-a7a7-4057e5d4f24c]
university,,ToDoListId[id=a706a572-cb96-4a60-af06-ef346299f486],ProjectId[id=9cfd580b-b1a8-48b4-b879-054557bb36d6]
university,,ToDoListId[id=a706a572-cb96-4a60-af06-ef346299f486],ProjectId[id=9cfd580b-b1a8-48b4-b879-054557bb36d6]
university,2023-06-20,ToDoListId[id=28f65610-93a8-4648-b652-64b6a09f8ad1],ProjectId[id=7dbe385d-9d52-4941-b942-4aeeeb5c70bd]
university,,ToDoListId[id=1fe87647-4c08-4b07-8b1b-8a2a5b301326],ProjectId[id=61937903-3d59-4be1-87ec-b34c90a0f081]
university,,ToDoListId[id=1fe87647-4c08-4b07-8b1b-8a2a5b301326],ProjectId[id=61937903-3d59-4be1-87ec-b34c90a0f081]
university,2023-06-20,ToDoListId[id=3822044d-98a6-44ba-a6df-f61c47db0c71],ProjectId[id=dc693789-fb03-4b04-8358-61155541bc8d]
university,,ToDoListId[id=b5237714-bed6-4fcc-8858-e16b00915970],ProjectId[id=f4121090-9d90-4130-85d4-b382bc534d5a]
university,,ToDoListId[id=b5237714-bed6-4fcc-8858-e16b00915970],ProjectId[id=f4121090-9d90-4130-85d4-b382bc534d5a]
university,2023-06-20,ToDoListId[id=f3528e04-27fa-4d14-a27e-a47bc5e3c82b],ProjectId[id=8e0abf71-df96-4203-8107-38b5a72cb3ee]
university,,ToDoListId[id=dfb33ebf-4325-4f1d-9c1c-76b45d2cf795],ProjectId[id=8f2a46c7-043a-49f6-9393-9ec3af4a41ab]
university,,ToDoListId[id=dfb33ebf-4325-4f1d-9c1c-76b45d2cf795],ProjectId[id=8f2a46c7-043a-49f6-9393-9ec3af4a41ab]
university,2023-06-20,ToDoListId[id=7d4f611c-b17b-4f0d-b575-2644b0fcb354],ProjectId[id=a09a2765-fc9c-4764-836d-a2860ad3efcc]
university,,ToDoListId[id=726c92ea-7a68-498f-9b61-dc06fc3039e1],ProjectId[id=064db762-46d4-4c59-9212-50066fd35318]
university,,ToDoListId[id=726c92ea-7a68-498f-9b61-dc06fc3039e1],ProjectId[id=064db762-46d4-4c59-9212-50066fd35318]
university,2023-06-20,ToDoListId[id=df82c579-4654-4d38-9701-70bc55026544],ProjectId[id=bd13ac8e-a738-45b2-adf4-a755b876bd1b]
university,,ToDoListId[id=d685b423-bc38-498e-b050-ac20532b8fa5],ProjectId[id=ff2206bf-4ec4-47bf-8efc-8eb76abb0f93]
university,,ToDoListId[id=d685b423-bc38-498e-b050-ac20532b8fa5],ProjectId[id=ff2206bf-4ec4-47bf-8efc-8eb76abb0f93]
university,2023-06-20,ToDoListId[id=a2aeb446-7d2c-4a37-af0b-1c9fa18dd00e],ProjectId[id=dcc5a743-dc46-45ed-9393-6ce4a0cfc7dc]
university,,ToDoListId[id=0be139b2-4b63-4aa8-9956-37b22eb33709],ProjectId[id=61121fef-de79-44fe-88dd-ab313e3b62b6]
university,,ToDoListId[id=0be139b2-4b63-4aa8-9956-37b22eb33709],ProjectId[id=61121fef-de79-44fe-88dd-ab313e3b62b6]
university,,ToDoListId[id=09b97e9c-e904-4f6a-9f50-7c1f4804fbf9],ProjectId[id=3d4c92b8-5f8f-4b1f-a50e-4dbf81d6cb7b]
university,,ToDoListId[id=09b97e9c-e904-4f6a-9f50-7c1f4804fbf9],ProjectId[id=3d4c92b8-5f8f-4b1f-a50e-4dbf81d6cb7b]
university,,ToDoListId[id=fa0f1b3d-885e-4664-98f0-cc1a434d8c05],ProjectId[id=f6c45ff2-b9e9-4a2c-a25d-26d0b0649e17]
university,,ToDoListId[id=fa0f1b3d-885e-4664-98f0-cc1a434d8c05],ProjectId[id=f6c45ff2-b9e9-4a2c-a25d-26d0b0649e17]
university,2023-06-20,ToDoListId[id=372265d7-98ed-484a-8776-380905d05cdb],ProjectId[id=27c8e75b-cb79-4c44-bb39-b66a78bd399e]
university,,ToDoListId[id=77f19d8e-c168-4aac-ae7c-78987e5d3e1a],ProjectId[id=ef6e735e-e0ea-4e78-a7bd-901f5ebba5a8]
university,,ToDoListId[id=77f19d8e-c168-4aac-ae7c-78987e5d3e1a],ProjectId[id=ef6e735e-e0ea-4e78-a7bd-901f5ebba5a8]
university,,ToDoListId[id=5f79f1f3-128f-40ef-a221-35e672760259],ProjectId[id=b83e4aa3-c503-4646-8deb-e0b26537536c]
university,,ToDoListId[id=5f79f1f3-128f-40ef-a221-35e672760259],ProjectId[id=b83e4aa3-c503-4646-8deb-e0b26537536c]
university,2023-06-20,ToDoListId[id=0b9eeb2a-b4da-4e04-bca4-8222ae9ef0af],ProjectId[id=00d75fb8-dd69-48f1-bd09-3d01253a4c72]
university,,ToDoListId[id=e352e416-e39f-4496-9f44-53d62008c9b2],ProjectId[id=342aded3-867c-41de-a08e-1d41b7561939]
university,,ToDoListId[id=e352e416-e39f-4496-9f44-53d62008c9b2],ProjectId[id=342aded3-867c-41de-a08e-1d41b7561939]
university,2023-06-20,ToDoListId[id=375327ae-c9d2-4c51-be5f-2e352a142feb],ProjectId[id=a62083cc-2576-4bd2-b5e8-8411e9c616c7]
university,,ToDoListId[id=6e0f798c-6748-4449-94b7-c35147c2428b],ProjectId[id=39e9bf42-be64-4275-8be6-555d4b4f612b]
university,,ToDoListId[id=6e0f798c-6748-4449-94b7-c35147c2428b],ProjectId[id=39e9bf42-be64-4275-8be6-555d4b4f612b]
university,2023-06-20,ToDoListId[id=0dee00ff-6343-45b6-b33e-479e8c63c77d],ProjectId[id=5b44ade7-2922-43aa-ab78-cb360a45a870]
university,,ToDoListId[id=6d9636a4-7da2-484f-b8e5-de25a901e23e],ProjectId[id=7b032a68-7264-49f4-9b07-cb58c195468e]
university,,ToDoListId[id=6d9636a4-7da2-484f-b8e5-de25a901e23e],ProjectId[id=7b032a68-7264-49f4-9b07-cb58c195468e]
university,2023-06-20,ToDoListId[id=d25917a8-d7cd-4b17-9763-8a79d36258fa],ProjectId[id=f4f83a4a-abe5-4d89-a260-6e0b0fbf70a2]
university,,ToDoListId[id=77956941-39d9-4641-8256-17412cd24dbb],ProjectId[id=f36ac479-2998-4f2f-9a5c-e7a3de9f743e]
university,,ToDoListId[id=77956941-39d9-4641-8256-17412cd24dbb],ProjectId[id=f36ac479-2998-4f2f-9a5c-e7a3de9f743e]
university,2023-06-20,ToDoListId[id=49a7145f-9e18-4124-86e9-443b31181bf9],ProjectId[id=a912dfcc-92b7-455f-a064-6fda1f4a3113]
university,,ToDoListId[id=899bc6a5-97b1-4156-a324-881b4b8f2efc],ProjectId[id=2d377e1c-d7c1-4ebb-a3c3-8e914572b25c]
university,,ToDoListId[id=899bc6a5-97b1-4156-a324-881b4b8f2efc],ProjectId[id=2d377e1c-d7c1-4ebb-a3c3-8e914572b25c]
university,2023-06-20,ToDoListId[id=d2401acc-38b4-45a2-8392-961921a4e58c],ProjectId[id=abd638cc-d61f-4197-95ff-14811ae84b87]
university,,ToDoListId[id=1422e4fa-40e0-49ec-b358-893f9763c1e9],ProjectId[id=ab0dab97-f36e-44a0-b361-ddf6c9db0181]
university,,ToDoListId[id=1422e4fa-40e0-49ec-b358-893f9763c1e9],ProjectId[id=ab0dab97-f36e-44a0-b361-ddf6c9db0181]
university,2023-06-20,ToDoListId[id=5397b923-0b38-4cf2-9556-aada9255a65a],ProjectId[id=6de0222e-1162-41f5-8f98-ca4bfc347221]
university,,ToDoListId[id=e85d9359-38d1-48fa-a06e-592f13a9d496],ProjectId[id=223279b8-f968-4402-a38b-d75ddaff88af]
university,,ToDoListId[id=e85d9359-38d1-48fa-a06e-592f13a9d496],ProjectId[id=223279b8-f968-4402-a38b-d75ddaff88af]
university,2023-06-20,ToDoListId[id=6fa9ab39-179e-46b7-b1cb-9a3d60a249c8],ProjectId[id=3e1a694d-8a8b-457c-8ef8-3eb03a86a2b9]
university,,ToDoListId[id=a43b18cd-672d-4ebe-af36-ec917e9653a0],ProjectId[id=facc0baf-969d-4b09-a28a-0709cad8d56a]
university,,ToDoListId[id=a43b18cd-672d-4ebe-af36-ec917e9653a0],ProjectId[id=facc0baf-969d-4b09-a28a-0709cad8d56a]
university,2023-06-20,ToDoListId[id=292ef252-193b-418d-816b-d079ca0287df],ProjectId[id=00d25fc8-62b3-44ce-a9f9-862faad53571]
university,,ToDoListId[id=541da880-3eb2-4cab-bd14-92b047b05913],ProjectId[id=57057706-3823-4c63-90cd-110dc1c9fc88]
university,,ToDoListId[id=541da880-3eb2-4cab-bd14-92b047b05913],ProjectId[id=57057706-3823-4c63-90cd-110dc1c9fc88]
university,2023-06-20,ToDoListId[id=5573ac66-6eea-4aac-8ac4-1f415c217990],ProjectId[id=89c1c43b-0306-45b3-9390-11364c4c841f]
university,,ToDoListId[id=9f8d2313-8bd1-47fc-9e8a-980aba08717d],ProjectId[id=ba2fb4dc-7c54-4085-aa40-dbfe604e52c7]
university,,ToDoListId[id=9f8d2313-8bd1-47fc-9e8a-980aba08717d],ProjectId[id=ba2fb4dc-7c54-4085-aa40-dbfe604e52c7]
university,2023-06-20,ToDoListId[id=0d8df031-8ae7-4ab8-8753-64c5b1bed02d],ProjectId[id=e491b54e-21ac-4689-9000-9e72ba4322a6]
university,,ToDoListId[id=e95ab2e7-d4d1-4db6-8310-d3e680ebc013],ProjectId[id=1937cb7d-9e70-417e-968d-6db74f198086]
university,,ToDoListId[id=e95ab2e7-d4d1-4db6-8310-d3e680ebc013],ProjectId[id=1937cb7d-9e70-417e-968d-6db74f198086]
university,,ToDoListId[id=8335a3b5-558a-42ab-be4a-9aec46a84f55],ProjectId[id=9d337b80-8b0c-41ed-8a68-66707ca171e2]
university,,ToDoListId[id=8335a3b5-558a-42ab-be4a-9aec46a84f55],ProjectId[id=9d337b80-8b0c-41ed-8a68-66707ca171e2]
university,,ToDoListId[id=7ee1401f-4832-409f-90e9-e7883b4d9490],ProjectId[id=c4c03050-7053-417f-bc04-cc986bd37921]
university,,ToDoListId[id=7ee1401f-4832-409f-90e9-e7883b4d9490],ProjectId[id=c4c03050-7053-417f-bc04-cc986bd37921]
university,2023-06-20,ToDoListId[id=06b94cd5-269f-4199-a4e7-065516fe3cce],ProjectId[id=93ab6b17-3412-4a03-ab68-66fd5acdc5f6]
university,,ToDoListId[id=93d5be16-aff3-4fff-8265-4e2fdaff7c2e],ProjectId[id=db1ff11f-abc9-4158-b62e-e81c917cf464]
university,,ToDoListId[id=93d5be16-aff3-4fff-8265-4e2fdaff7c2e],ProjectId[id=db1ff11f-abc9-4158-b62e-e81c917cf464]
university,,ToDoListId[id=55a719c4-c6a1-4a9e-b14a-6ab677f13aca],ProjectId[id=a3e264a9-0fca-434f-9d6e-82b56dfb10f8]
university,,ToDoListId[id=55a719c4-c6a1-4a9e-b14a-6ab677f13aca],ProjectId[id=a3e264a9-0fca-434f-9d6e-82b56dfb10f8]
university,2023-06-20,ToDoListId[id=919d396d-37c4-4d84-8b0b-a073b70612a6],ProjectId[id=fe95f6e5-04b0-406b-8a9e-2311410d1908]
university,,ToDoListId[id=bc9ce8f9-23f9-450f-ad21-0d728e5065a1],ProjectId[id=33ec43b7-a7cf-44ba-b4be-229db6a90346]
university,,ToDoListId[id=bc9ce8f9-23f9-450f-ad21-0d728e5065a1],ProjectId[id=33ec43b7-a7cf-44ba-b4be-229db6a90346]
university,2023-06-20,ToDoListId[id=0a7888bb-e8c5-4327-8e4c-0f8041c6d9c9],ProjectId[id=eadaeee4-6dcc-4088-b048-3298e369be54]
university,,ToDoListId[id=3f0d3b98-429b-449a-ab4c-9e2f46f2b984],ProjectId[id=aad8254f-af82-4dab-8e54-60181351f260]
university,,ToDoListId[id=3f0d3b98-429b-449a-ab4c-9e2f46f2b984],ProjectId[id=aad8254f-af82-4dab-8e54-60181351f260]
